manufacturer,model,serial number,manufactured_date,device_type,manufactured_date_source,manufactured_date_confidence,manufactured_date_precision,manufactured_date_explanation,device_type_source,device_type_confidence,device_type_explanation
Edan Instruments,IM70,M19805530003,2019-08-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M19805530003 as year=19 and month_code=8.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,M19805530011,2019-08-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M19805530011 as year=19 and month_code=8.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,M19805530006,2019-08-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M19805530006 as year=19 and month_code=8.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,M19805530005,2019-08-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M19805530005 as year=19 and month_code=8.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,M19805530007,2019-08-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M19805530007 as year=19 and month_code=8.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,M19805530001,2019-08-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M19805530001 as year=19 and month_code=8.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,M19805530013,2019-08-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M19805530013 as year=19 and month_code=8.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,M19805530002,2019-08-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M19805530002 as year=19 and month_code=8.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,iT20,M2012320037,2020-01-01,Telemetry Transmitter,edan_serial_parser,high,month,Decoded trailing Edan serial core M2012320037 as year=20 and month_code=1.,openai_generated_model_type_map,high,Edan iT20 is a telemetry transmitter used within Edan's patient monitoring ecosystem.
Welch Allyn,FILAC3000,A2053244X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A202057084X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2060906X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2066575X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2057370X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2055074X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2057912X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2057043X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2062842X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2060107X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2066567X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2057032X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A206611345X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2066565X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A2055919X,2020-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 20.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
ZOLL Medical,X Series,AR20A045649,2020-01-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AR, year=20, month=A.",openai_generated_model_type_map,high,ZOLL X Series is a defibrillator/monitor platform.
ZOLL Medical,X Series,AR20A045327,2020-01-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AR, year=20, month=A.",openai_generated_model_type_map,high,ZOLL X Series is a defibrillator/monitor platform.
LINET,ELEGANZA 3,20200275616,2020-02-01,Hospital Bed,linet_serial_parser,high,month,Decoded LINET serial from leading year-month token 202002.,openai_generated_model_type_map,high,Linet Eleganza 3 is a hospital bed line.
ZOLL Medical,X Series,AR20B046467,2020-02-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AR, year=20, month=B.",openai_generated_model_type_map,high,ZOLL X Series is a defibrillator/monitor platform.
Edan Instruments,IM70,260066-M20320530023,2020-03-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M20320530023 as year=20 and month_code=3.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,260066-M20320530024,2020-03-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M20320530024 as year=20 and month_code=3.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,260066-M20320530007,2020-03-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M20320530007 as year=20 and month_code=3.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,260066-M20320530030,2020-03-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M20320530030 as year=20 and month_code=3.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
ZOLL Medical,X Series,AR20C047049,2020-03-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AR, year=20, month=C.",openai_generated_model_type_map,high,ZOLL X Series is a defibrillator/monitor platform.
ZOLL Medical,X Series,AR20C047039,2020-03-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AR, year=20, month=C.",openai_generated_model_type_map,high,ZOLL X Series is a defibrillator/monitor platform.
Edan Instruments,iT20,M20403290003,2020-04-01,Telemetry Transmitter,edan_serial_parser,high,month,Decoded trailing Edan serial core M20403290003 as year=20 and month_code=4.,openai_generated_model_type_map,high,Edan iT20 is a telemetry transmitter used within Edan's patient monitoring ecosystem.
Edan Instruments,iT20,M20403290001,2020-04-01,Telemetry Transmitter,edan_serial_parser,high,month,Decoded trailing Edan serial core M20403290001 as year=20 and month_code=4.,openai_generated_model_type_map,high,Edan iT20 is a telemetry transmitter used within Edan's patient monitoring ecosystem.
Edan Instruments,IM3,262096-M20706520060,2020-07-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M20706520060 as year=20 and month_code=7.,openai_generated_model_type_map,high,Edan iM3 is a bedside patient monitor.
Edan Instruments,IM3,261436-M20903720061,2020-09-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M20903720061 as year=20 and month_code=9.,openai_generated_model_type_map,high,Edan iM3 is a bedside patient monitor.
Edan Instruments,IM3,261436-M20903720005,2020-09-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M20903720005 as year=20 and month_code=9.,openai_generated_model_type_map,high,Edan iM3 is a bedside patient monitor.
LINET,ELEGANZA 3,20210147025,2021-01-01,Hospital Bed,linet_serial_parser,high,month,Decoded LINET serial from leading year-month token 202101.,openai_generated_model_type_map,high,Linet Eleganza 3 is a hospital bed line.
LINET,ELEGANZA 3,20210147077,2021-01-01,Hospital Bed,linet_serial_parser,high,month,Decoded LINET serial from leading year-month token 202101.,openai_generated_model_type_map,high,Linet Eleganza 3 is a hospital bed line.
LINET,ELEGANZA 3,20210149187,2021-01-01,Hospital Bed,linet_serial_parser,high,month,Decoded LINET serial from leading year-month token 202101.,openai_generated_model_type_map,high,Linet Eleganza 3 is a hospital bed line.
LINET,ELEGANZA 3,20210101683,2021-01-01,Hospital Bed,linet_serial_parser,high,month,Decoded LINET serial from leading year-month token 202101.,openai_generated_model_type_map,high,Linet Eleganza 3 is a hospital bed line.
LINET,ELEGANZA 3,20210101685,2021-01-01,Hospital Bed,linet_serial_parser,high,month,Decoded LINET serial from leading year-month token 202101.,openai_generated_model_type_map,high,Linet Eleganza 3 is a hospital bed line.
LINET,ELEGANZA 3,20210147060,2021-01-01,Hospital Bed,linet_serial_parser,high,month,Decoded LINET serial from leading year-month token 202101.,openai_generated_model_type_map,high,Linet Eleganza 3 is a hospital bed line.
LINET,ELEGANZA 3,20210147032,2021-01-01,Hospital Bed,linet_serial_parser,high,month,Decoded LINET serial from leading year-month token 202101.,openai_generated_model_type_map,high,Linet Eleganza 3 is a hospital bed line.
Stryker,1061,2021005801196,2021-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2021.,openai_generated_model_type_map,high,Stryker 1061 is a stretcher/transport stretcher model.
Stryker,1061,2021005801198,2021-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2021.,openai_generated_model_type_map,high,Stryker 1061 is a stretcher/transport stretcher model.
Stryker,1061,2021005801199,2021-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2021.,openai_generated_model_type_map,high,Stryker 1061 is a stretcher/transport stretcher model.
Stryker,1061,2021005801197,2021-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2021.,openai_generated_model_type_map,high,Stryker 1061 is a stretcher/transport stretcher model.
ZOLL Medical,X Series,AR21A054264,2021-01-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AR, year=21, month=A.",openai_generated_model_type_map,high,ZOLL X Series is a defibrillator/monitor platform.
Edan Instruments,iT20,M21203860030,2021-02-01,Telemetry Transmitter,edan_serial_parser,high,month,Decoded trailing Edan serial core M21203860030 as year=21 and month_code=2.,openai_generated_model_type_map,high,Edan iT20 is a telemetry transmitter used within Edan's patient monitoring ecosystem.
Edan Instruments,iT20,M21203860028,2021-02-01,Telemetry Transmitter,edan_serial_parser,high,month,Decoded trailing Edan serial core M21203860028 as year=21 and month_code=2.,openai_generated_model_type_map,high,Edan iT20 is a telemetry transmitter used within Edan's patient monitoring ecosystem.
Edan Instruments,IM3,261436-M21508650086,2021-05-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M21508650086 as year=21 and month_code=5.,openai_generated_model_type_map,high,Edan iM3 is a bedside patient monitor.
Edan Instruments,IM3,261436-M21508650088,2021-05-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M21508650088 as year=21 and month_code=5.,openai_generated_model_type_map,high,Edan iM3 is a bedside patient monitor.
Edan Instruments,IM3,261436-M21508650067,2021-05-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M21508650067 as year=21 and month_code=5.,openai_generated_model_type_map,high,Edan iM3 is a bedside patient monitor.
Jiangmen Dacheng Medical Equipment Co.,IOB-507,WU202108144EN,2021-08-14,Patient Warming Unit,jiangmen_serial_parser,high,day,Decoded Jiangmen serial prefix WU20210814.,openai_generated_model_type_map,high,Jiangmen Dacheng IOB-507 is a patient warming unit.
Jiangmen Dacheng Medical Equipment Co.,IOB-507,WU202108189EN,2021-08-18,Patient Warming Unit,jiangmen_serial_parser,high,day,Decoded Jiangmen serial prefix WU20210818.,openai_generated_model_type_map,high,Jiangmen Dacheng IOB-507 is a patient warming unit.
Jiangmen Dacheng Medical Equipment Co.,IOB-507,WU202108193EN,2021-08-19,Patient Warming Unit,jiangmen_serial_parser,high,day,Decoded Jiangmen serial prefix WU20210819.,openai_generated_model_type_map,high,Jiangmen Dacheng IOB-507 is a patient warming unit.
